coagulant,round,date,sample,dm_real,dm_expected,dose,volume,ntu,efficiency,removal,supernatant_ph,supernatant_ec,subnatant_proportion,subnatant_perc_dm,subnatant_ph,subnatant_ec,subnatant_gr_dm,dm_to_subnatant,ph_inisup,ph_inisub,ec_inisub,ec_inisup,turb_ini,effluent,subnatant_gr_dm_1000,dose_mg,dm_si,water_ml,supernatant,subnatant,vol_input_corrected,dm_input_corrected,treatment,dm_realgl
pam,3,16/11/2021,1,0.0186,0.02,0,0,3380.29,0,0,6.73,1505,0.079309387,0.099400171,6.89,598,6.246306769,0.670529559,6.73,6.89,598,1505,3380.29,500.2,12.48761849,0,0.670529551,300,726.1,62.84,788.94,9.315483093,control,18.6
pam,3,16/11/2021,2,0.0186,0.02,620.03,107.2,181.77,0.9413,3198.526413,6.73,1642,0.096068927,0.116047144,6.89,688,8.785929284,0.912855934,6.73,6.89,598,1505,3380.29,500.15,17.56658859,310.1080045,0.912856065,233,711.4,75.71,787.11,9.624661417,pam,18.6
pam,3,16/11/2021,3,0.0186,0.02,925.16,159.9,17.12,0.9942,3363.173918,6.72,1667,0.098929325,0.113463167,6.89,701,8.827434378,0.902599802,6.73,6.89,598,1505,3380.29,500.29,17.64463487,462.8482964,0.902599949,200,707.34,77.8,785.14,9.78000921,pam,18.6
pam,3,16/11/2021,4,0.0186,0.02,1064.26,183.9,47.32,0.9837,3332.97686,6.7,1671,0.101709141,0.107985481,6.89,717,8.636678766,0.877119096,6.73,6.89,598,1505,3380.29,500.14,17.26852235,532.2789964,0.877118953,185,704.49,79.98,784.47,9.846643182,pam,18.6
pam,3,16/11/2021,5,0.0186,0.02,1388.27,240,47.08,0.9829,3333.209256,6.66,1715,0.101572145,0.107508532,6.88,739,8.668412969,0.866157401,6.73,6.89,598,1505,3380.29,500.1,17.33335927,694.273827,0.866157493,150,711.43,80.63,792.06,10.00789574,pam,18.6
pam,3,16/11/2021,6,0.0186,0.02,1850.62,319.9,39.36,0.9845,3340.935837,6.61,1762,0.103677052,0.114711033,6.86,771,9.321418564,0.91017307,6.73,6.89,598,1505,3380.29,500.21,18.63501042,925.6986302,0.910173182,100,700.27,81.26,781.53,10.24136933,pam,18.6
pam,3,15/11/2021,1,0.028,0.03,0,0,6023.71,0,0,6.84,2010,0.110315459,0.117080994,7.27,745,10.19072975,0.726728448,6.84,7.27,745,2010,6023.71,500.26,20.37086665,0,0.726728436,300,700.34,87.04,787.38,14.02274781,control,28
pam,3,15/11/2021,2,0.028,0.03,925.14,159.9,145.73,0.9724,5877.984062,6.84,2220,0.139815472,0.120539255,7.21,845,13.06042823,0.901544938,6.84,7.27,745,2010,6023.71,500.3,26.10519334,462.847542,0.901545077,200,665.37,108.35,773.72,14.48671905,pam,28
pam,3,15/11/2021,3,0.028,0.03,1387.94,239.9,38.35,0.9922,5985.368538,6.79,2250,0.151726072,0.119598765,7.21,916,14.23464506,0.967296838,6.84,7.27,745,2010,6023.71,500.22,28.45676914,694.2753468,0.9672968,150,663.43,119.02,782.45,14.71590157,pam,28
pam,3,15/11/2021,4,0.028,0.03,1850.07,319.8,37.53,0.9917,5986.185814,6.73,2250,0.150465977,0.118146718,7.18,961,13.9247722,0.931344962,6.84,7.27,745,2010,6023.71,500.36,27.82950715,925.7010252,0.931344884,100,663.28,117.86,781.14,14.9512509,pam,28
pam,3,15/11/2021,5,0.028,0.03,2312.68,399.7,34.68,0.9916,5989.033789,6.69,2300,0.151373406,0.113895216,7.16,998,13.56378132,0.893405238,6.84,7.27,745,2010,6023.71,500.34,27.10912843,1157.126311,0.893405147,50,664.85,119.09,783.94,15.18211528,pam,28
pam,3,15/11/2021,6,0.028,0.03,2775.05,479.6,24.81,0.9934,5998.903535,6.64,2360,0.155517166,0.111196319,7.13,1003,13.41361196,0.870201131,6.84,7.27,745,2010,6023.71,500.37,26.80738645,1388.551769,0.870201018,0,651.95,120.63,772.58,15.41438121,pam,28
pam,4,10/06/2022,1,0.0042,0.005,0,0,1342.99,0,0,7.17,584,0.016185422,0.075539568,7.58,289,0.972194245,0.457526148,7.17,7.58,289,584,1342.99,500.21,1.94357219,0,0.457526195,300,778.61,12.87,791.48,2.124893294,control,4.2
pam,4,10/06/2022,2,0.0042,0.005,115.69,20,103.66,0.9216,1239.330359,7.13,609,0.033161247,0.082857143,7.42,299,2.187428571,1.002338711,7.17,7.58,289,584,1342.99,500.11,4.373894885,57.8577259,NA,287.5,766.57,26.4,792.97,2.182324744,pam,4.2
pam,4,10/06/2022,3,0.0042,0.005,184.88,32,16.39,0.9875,1326.601281,7.15,619,0.028633668,0.08781362,7.45,352,1.99688172,0.899663521,7.17,7.58,289,584,1342.99,500.71,3.988100338,92.5712648,0.899663094,280,766.63,22.74,789.37,2.219587295,pam,4.2
pam,4,10/06/2022,4,0.0042,0.005,231.31,40,2.05,0.9984,1340.933599,7.19,631,0.031540613,0.101092896,7.44,342,2.530355191,1.129231799,7.17,7.58,289,584,1342.99,500.25,5.058181291,115.7128275,NA,275,767.98,25.03,793.01,2.240775714,pam,4.2
pam,4,10/06/2022,5,0.0042,0.005,277.6,48,36.83,0.9715,1306.156641,7.21,640,0.030508773,0.104265403,7.46,355,2.525308057,1.115584645,7.17,7.58,289,584,1342.99,500.19,5.048697609,138.852744,NA,270,766.47,24.22,790.69,2.263663334,pam,4.2
pam,4,10/06/2022,6,0.0042,0.005,370.07,64,46.2,0.9638,1296.789382,7.23,681,0.028838138,0.100917431,7.44,351,2.303944954,0.997236023,7.17,7.58,289,584,1342.99,500.28,4.605310934,185.1386196,0.997236711,260,765.11,22.83,787.94,2.310330654,pam,4.2
pam,4,14/06/2022,1,0.011,0.01,0,0,1314.16,0,0,7.08,1006,0.047234517,0.083962264,7.32,432,3.162858491,0.575896754,7.08,7.32,432,1006,1314.16,500.73,6.316494899,0,0.575896753,300,756.16,37.67,793.83,5.492058198,control,11
pam,4,14/06/2022,2,0.011,0.01,231.37,40,779.43,0.3881,534.7325196,7.07,1056,0.058256343,0.087027915,7.32,445,4.022430213,0.718152589,7.08,7.32,432,1006,1314.16,500.12,8.042930123,115.7127644,0.718152553,275,745.71,46.22,791.93,5.601080155,pam,11
pam,4,14/06/2022,3,0.011,0.01,369.69,63.9,108.54,0.9131,1205.616504,7.1,1043,0.062560456,0.100465735,7.27,483,5.003193613,0.881159493,7.08,7.32,432,1006,1314.16,500.8,9.990402582,185.140752,0.881159374,260,744.78,49.8,794.58,5.677965965,pam,11
pam,4,14/06/2022,4,0.011,0.01,462.17,79.9,9.67,0.9921,1304.48792,7.13,1072,0.059588367,0.106870229,7.23,527,5.049618321,0.882246244,7.08,7.32,432,1006,1314.16,500.74,10.08431186,231.4270058,0.882245932,250,744.16,47.25,791.41,5.723592879,pam,11
pam,4,14/06/2022,5,0.011,0.01,647.61,111.9,28.19,0.9765,1285.973702,7.09,1065,0.059003425,0.098196393,7.22,532,4.584789579,0.788953761,7.08,7.32,432,1006,1314.16,500.29,9.164263885,323.9928069,0.788954056,230,743.51,46.69,790.2,5.811227233,pam,11
pam,4,14/06/2022,6,0.011,0.01,832.46,143.9,27.47,0.9765,1286.689229,7.06,1089,0.061103361,0.094631483,7.22,521,4.559344859,0.772115493,7.08,7.32,432,1006,1314.16,500.4,9.111400598,416.562984,0.772115754,210,739.67,48.18,787.85,5.905003724,pam,11
pam,4,15/06/2022,1,0.011,0.01,0,0,1248.35,0,0,7.19,1005,0.055499141,0.081283422,7.36,419,3.598417112,0.65264411,7.19,7.36,419,1005,1248.35,500.14,7.194819674,0,0.652644098,300,749.39,44.27,793.66,5.513597775,control,11
pam,4,15/06/2022,2,0.011,0.01,231.1,39.9,760.21,0.3711,488.1412571,7.2,1031,0.052077686,0.092421442,7.36,561,4.084103512,0.724712141,7.19,7.36,419,1005,1248.35,500.7,8.156787521,115.71177,0.724712222,275,748.07,44.19,792.26,5.635483775,pam,11
pam,4,15/06/2022,3,0.011,0.01,369.89,63.9,35.56,0.97,1212.793831,7.19,1050,0.057910208,0.099133782,7.25,472,4.570067372,0.801339222,7.19,7.36,419,1005,1248.35,500.53,9.13045646,185.1410417,0.801339061,260,748.69,46.1,794.79,5.703037177,pam,11
pam,4,15/06/2022,4,0.011,0.01,462.61,80,13.57,0.9884,1234.782297,7.18,1062,0.057794954,0.108712413,7.12,595,4.990986893,0.868549715,7.19,7.36,419,1005,1248.35,500.26,9.976785857,231.4252786,0.868549658,250,747.25,45.91,793.16,5.746345668,pam,11
pam,4,15/06/2022,5,0.011,0.01,647.78,112,26.13,0.9771,1222.21758,7.13,1078,0.059820865,0.101744186,7.21,486,4.824709302,0.826458314,7.19,7.36,419,1005,1248.35,500.16,9.646331778,323.9936448,0.826458492,230,743.87,47.42,791.29,5.837813257,pam,11
pam,4,15/06/2022,6,0.011,0.01,832.4,143.9,29.26,0.9736,1219.090357,7.12,1098,0.06994123,0.092391304,7.18,647,5.101847826,0.859842187,7.19,7.36,419,1005,1248.35,500.44,10.19472429,416.566256,0.85984199,210,734.11,55.22,789.33,5.933470007,pam,11
pam,4,20/06/2022,1,0.02,0.02,0,0,3706.45,0,0,6.88,1847,0.086715497,0.088686754,7.21,702,6.13180216,0.614022819,6.88,7.21,702,1847,3706.45,500.27,12.25698555,0,0.614022829,300,718.16,69.14,787.3,9.986277341,control,20
pam,4,20/06/2022,2,0.02,0.02,619.8,107.1,91.34,0.9731,3615.108312,6.9,1905,0.115370971,0.095794393,7.08,758,8.723037383,0.847079065,6.88,7.21,702,1847,3706.45,500.34,17.4342195,310.110732,0.847078977,233,694.37,91.06,785.43,10.29778417,pam,20
pam,4,20/06/2022,3,0.02,0.02,924.65,159.8,23.76,0.9927,3682.685431,6.91,1937,0.116039614,0.101864484,7.1,814,9.321618918,0.891584467,6.88,7.21,702,1847,3706.45,500.57,18.62200875,462.8520505,0.891584306,200,694.19,91.51,785.7,10.45511587,pam,20
pam,4,20/06/2022,4,0.02,0.02,1063.19,183.8,28.39,0.9911,3678.059402,6.91,1936,0.115632097,0.09807074,7.06,804,8.98818328,0.853907839,6.88,7.21,702,1847,3706.45,500.64,17.95338623,532.2754416,0.85390802,185,698.1,91.65,789.75,10.5259407,pam,20
pam,4,20/06/2022,5,0.02,0.02,1387.88,239.9,33.2,0.989,3673.251373,6.85,1929,0.1155486,0.092893637,6.99,912,8.456386438,0.791799931,6.88,7.21,702,1847,3706.45,500.24,16.90465864,694.2730912,0.791800085,150,694.33,91.033,785.363,10.67995349,pam,20
pam,4,20/06/2022,6,0.02,0.02,1850.33,319.8,37.81,0.9864,3668.64135,6.81,1899,0.119859771,0.102822581,7.02,937,9.632419355,0.882705915,6.88,7.21,702,1847,3706.45,500.29,19.25367158,925.7015957,0.882705799,100,685.56,93.68,779.24,10.91237658,pam,20
pam,4,21/06/2022,1,0.0205,0.02,0,0,3021.74,0,0,6.93,1763,0.091722876,0.086698337,7.12,804,6.342850356,0.617442292,6.93,7.12,804,1763,3021.74,500.29,12.67834727,0,0.617442305,300,719.41,73.16,792.57,10.27278248,control,20.5
pam,4,21/06/2022,2,0.0205,0.02,619.7,107.1,285.35,0.8969,2736.388958,6.97,1868,0.107759491,0.113786591,7.06,806,9.71509915,0.917768915,6.93,7.12,804,1763,3021.74,500.42,19.41389063,310.110274,0.917768866,233,704.63,85.38,790.01,10.58556135,pam,20.5
pam,4,21/06/2022,3,0.0205,0.02,924.89,159.9,16.8,0.9936,3004.947229,6.99,1904,0.120175849,0.099073701,7.07,811,9.424881192,0.87765467,6.93,7.12,804,1763,3021.74,500.44,18.83318918,462.8519516,0.877654528,200,694.06,95.13,789.19,10.73871252,pam,20.5
pam,4,21/06/2022,4,0.0205,0.02,1064.21,183.9,41.66,0.9839,2980.084908,6.95,1884,0.118309539,0.098615191,7.14,756,9.251091062,0.856392942,6.93,7.12,804,1763,3021.74,500.16,18.49626332,532.2752736,0.856393135,185,696.65,93.81,790.46,10.8023906,pam,20.5
pam,4,21/06/2022,5,0.0205,0.02,1387.52,239.8,42.84,0.9826,2978.902321,9.91,1909,0.120704075,0.098089172,7.11,918,9.342993631,0.851786765,6.93,7.12,804,1763,3021.74,500.37,18.67216986,694.2733824,0.851786907,150,691.06,95.25,786.31,10.96870017,pam,20.5
pam,4,21/06/2022,6,0.0205,0.02,1849.55,319.7,39.56,0.9825,2982.185596,6.86,1888,0.119087902,0.099297012,6.91,904,9.3656942,0.8360141,6.93,7.12,804,1763,3021.74,500.5,18.71267572,925.699775,0.836014133,100,695.66,94.32,789.98,11.20279454,pam,20.5
pam,4,14/06/2022,1,0.0316,0.03,0,0,5202.58,0,0,6.87,2590,0.123989658,0.104691358,7.28,874,10.34245926,0.653407558,6.87,7.28,874,2590,5202.58,500.16,20.67830146,0,0.653407559,300,695.72,98.79,794.51,15.82849652,control,31.6
pam,4,14/06/2022,3,0.0316,0.03,1387.8,239.9,20.24,0.9952,5182.337337,6.89,2700,0.164185303,0.11543327,7.15,1108,15.05942441,0.911242537,6.87,7.28,874,2590,5202.58,500.27,30.10259342,694.274706,0.911242554,150,662.99,130.46,793.45,16.52625267,pam,31.6
pam,4,14/06/2022,4,0.0316,0.03,1849.7,319.7,141.22,0.9638,5061.357453,6.94,2590,0.150978401,0.115991961,7.2,963,13.97007178,0.833352997,6.87,7.28,874,2590,5202.58,500.46,27.91446225,925.700862,0.833352955,100,673.87,120.44,794.31,16.76369058,pam,31.6
pam,4,14/06/2022,5,0.0316,0.03,2310.74,399.4,42.64,0.9881,5159.9347,6.77,2600,0.146047088,0.099396378,7.11,1022,11.47431791,0.674776908,6.87,7.28,874,2590,5202.58,500.76,22.91380683,1157.126162,0.674776862,50,674.99,115.44,790.43,17.00460964,pam,31.6
pam,4,14/06/2022,6,0.0316,0.03,2776.77,479.9,29.47,0.9909,5173.105816,6.7,2690,0.168131239,0.100855746,7.11,1135,13.33413814,0.774615411,6.87,7.28,874,2590,5202.58,500.06,26.66507647,1388.551606,0.774615339,0,652.15,132.21,784.36,17.21388183,pam,31.6
